order_id,customer_id,menu_id,menu_name,category,quantity,price_per_item,total_price,order_date,order_time,day_of_week,month,is_weekend
22,50,10,Es Campur,Dessert,3,15000,45000,2025-05-01,11:04:20.460883,Thursday,May,False
23,50,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-01,11:04:20.460883,Thursday,May,False
24,81,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-01,11:46:20.460883,Thursday,May,False
25,81,4,Sate Ayam,Main Course,1,28000,28000,2025-05-01,11:46:20.460883,Thursday,May,False
26,81,2,Mie Goreng,Main Course,3,22000,66000,2025-05-01,11:46:20.460883,Thursday,May,False
27,81,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-01,11:46:20.460883,Thursday,May,False
28,68,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-01,20:11:20.460883,Thursday,May,False
29,79,6,Soto Ayam,Soup,2,20000,40000,2025-05-01,20:06:20.460883,Thursday,May,False
30,79,5,Gado-gado,Appetizer,2,18000,36000,2025-05-01,20:06:20.460883,Thursday,May,False
31,79,2,Mie Goreng,Main Course,2,22000,44000,2025-05-01,20:06:20.460883,Thursday,May,False
32,80,5,Gado-gado,Appetizer,1,18000,18000,2025-05-01,22:30:20.460883,Thursday,May,False
33,81,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-01,10:23:20.460883,Thursday,May,False
34,50,2,Mie Goreng,Main Course,2,22000,44000,2025-05-01,14:37:20.460883,Thursday,May,False
35,93,8,Es Jeruk,Beverage,1,8000,8000,2025-05-01,22:10:20.460883,Thursday,May,False
36,93,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-01,22:10:20.460883,Thursday,May,False
37,93,5,Gado-gado,Appetizer,3,18000,54000,2025-05-01,22:10:20.460883,Thursday,May,False
38,50,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-01,14:50:20.460883,Thursday,May,False
39,50,5,Gado-gado,Appetizer,3,18000,54000,2025-05-01,14:50:20.460883,Thursday,May,False
40,50,6,Soto Ayam,Soup,3,20000,60000,2025-05-01,14:50:20.460883,Thursday,May,False
41,50,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-01,14:50:20.460883,Thursday,May,False
42,64,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-01,17:40:20.460883,Thursday,May,False
43,64,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-01,17:40:20.460883,Thursday,May,False
44,64,5,Gado-gado,Appetizer,3,18000,54000,2025-05-01,17:40:20.460883,Thursday,May,False
45,64,4,Sate Ayam,Main Course,3,28000,84000,2025-05-01,17:40:20.460883,Thursday,May,False
46,43,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-01,12:29:20.460883,Thursday,May,False
47,43,8,Es Jeruk,Beverage,1,8000,8000,2025-05-01,12:29:20.460883,Thursday,May,False
48,43,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-01,12:29:20.460883,Thursday,May,False
49,38,8,Es Jeruk,Beverage,2,8000,16000,2025-05-01,20:34:20.460883,Thursday,May,False
50,38,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-01,20:34:20.460883,Thursday,May,False
51,38,6,Soto Ayam,Soup,2,20000,40000,2025-05-01,20:34:20.460883,Thursday,May,False
52,38,10,Es Campur,Dessert,1,15000,15000,2025-05-01,20:34:20.460883,Thursday,May,False
53,75,5,Gado-gado,Appetizer,2,18000,36000,2025-05-01,22:30:20.460883,Thursday,May,False
54,75,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-01,22:30:20.460883,Thursday,May,False
55,54,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-01,20:02:20.460883,Thursday,May,False
56,40,2,Mie Goreng,Main Course,1,22000,22000,2025-05-01,15:22:20.460883,Thursday,May,False
57,40,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-01,15:22:20.460883,Thursday,May,False
58,40,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-01,15:22:20.460883,Thursday,May,False
59,46,4,Sate Ayam,Main Course,1,28000,28000,2025-05-01,20:36:20.460883,Thursday,May,False
60,23,4,Sate Ayam,Main Course,2,28000,56000,2025-05-01,10:56:20.460883,Thursday,May,False
61,23,6,Soto Ayam,Soup,1,20000,20000,2025-05-01,10:56:20.460883,Thursday,May,False
62,23,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-01,10:56:20.460883,Thursday,May,False
63,23,10,Es Campur,Dessert,3,15000,45000,2025-05-01,10:56:20.460883,Thursday,May,False
64,35,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-01,18:14:20.460883,Thursday,May,False
65,35,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-01,18:14:20.460883,Thursday,May,False
66,35,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-01,18:14:20.460883,Thursday,May,False
67,35,8,Es Jeruk,Beverage,3,8000,24000,2025-05-01,18:14:20.460883,Thursday,May,False
68,48,5,Gado-gado,Appetizer,3,18000,54000,2025-05-01,18:48:20.460883,Thursday,May,False
69,31,2,Mie Goreng,Main Course,3,22000,66000,2025-05-01,11:03:20.460883,Thursday,May,False
70,31,4,Sate Ayam,Main Course,3,28000,84000,2025-05-01,11:03:20.460883,Thursday,May,False
71,3,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-01,20:46:20.460883,Thursday,May,False
72,3,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-01,20:46:20.460883,Thursday,May,False
73,13,8,Es Jeruk,Beverage,1,8000,8000,2025-05-01,22:42:20.460883,Thursday,May,False
74,13,4,Sate Ayam,Main Course,1,28000,28000,2025-05-01,22:42:20.460883,Thursday,May,False
75,26,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-01,20:09:20.460883,Thursday,May,False
76,7,6,Soto Ayam,Soup,3,20000,60000,2025-05-01,22:32:20.460883,Thursday,May,False
77,7,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-01,22:32:20.460883,Thursday,May,False
78,63,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-01,12:16:20.460883,Thursday,May,False
79,63,6,Soto Ayam,Soup,2,20000,40000,2025-05-01,12:16:20.460883,Thursday,May,False
80,63,8,Es Jeruk,Beverage,2,8000,16000,2025-05-01,12:16:20.460883,Thursday,May,False
81,63,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-01,12:16:20.460883,Thursday,May,False
82,12,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-01,20:56:20.460883,Thursday,May,False
83,12,4,Sate Ayam,Main Course,2,28000,56000,2025-05-01,20:56:20.460883,Thursday,May,False
84,60,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-01,19:47:20.460883,Thursday,May,False
85,60,10,Es Campur,Dessert,2,15000,30000,2025-05-01,19:47:20.460883,Thursday,May,False
86,60,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-01,19:47:20.460883,Thursday,May,False
87,60,6,Soto Ayam,Soup,2,20000,40000,2025-05-01,19:47:20.460883,Thursday,May,False
88,33,4,Sate Ayam,Main Course,3,28000,84000,2025-05-01,12:36:20.460883,Thursday,May,False
89,33,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-01,12:36:20.460883,Thursday,May,False
90,39,5,Gado-gado,Appetizer,2,18000,36000,2025-05-01,17:51:20.460883,Thursday,May,False
91,39,10,Es Campur,Dessert,2,15000,30000,2025-05-01,17:51:20.460883,Thursday,May,False
92,39,2,Mie Goreng,Main Course,3,22000,66000,2025-05-01,20:58:20.460883,Thursday,May,False
93,50,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-02,12:22:20.460883,Friday,May,False
94,88,8,Es Jeruk,Beverage,3,8000,24000,2025-05-02,11:01:20.460883,Friday,May,False
95,88,2,Mie Goreng,Main Course,2,22000,44000,2025-05-02,11:01:20.460883,Friday,May,False
96,88,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-02,11:01:20.460883,Friday,May,False
97,3,8,Es Jeruk,Beverage,3,8000,24000,2025-05-02,11:46:20.460883,Friday,May,False
98,3,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-02,11:46:20.460883,Friday,May,False
99,82,8,Es Jeruk,Beverage,1,8000,8000,2025-05-02,12:37:20.460883,Friday,May,False
100,55,4,Sate Ayam,Main Course,1,28000,28000,2025-05-02,13:45:20.460883,Friday,May,False
101,20,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-02,14:45:20.460883,Friday,May,False
102,3,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-02,13:56:20.460883,Friday,May,False
103,3,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-02,13:56:20.460883,Friday,May,False
104,3,10,Es Campur,Dessert,1,15000,15000,2025-05-02,13:56:20.460883,Friday,May,False
105,72,2,Mie Goreng,Main Course,1,22000,22000,2025-05-02,20:07:20.460883,Friday,May,False
106,72,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-02,20:07:20.460883,Friday,May,False
107,72,8,Es Jeruk,Beverage,1,8000,8000,2025-05-02,20:07:20.460883,Friday,May,False
108,6,6,Soto Ayam,Soup,1,20000,20000,2025-05-02,20:12:20.460883,Friday,May,False
109,6,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-02,20:12:20.460883,Friday,May,False
110,9,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-02,20:21:20.460883,Friday,May,False
111,9,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-02,20:21:20.460883,Friday,May,False
112,9,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-02,20:21:20.460883,Friday,May,False
113,9,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-02,20:21:20.460883,Friday,May,False
114,38,6,Soto Ayam,Soup,1,20000,20000,2025-05-02,21:45:20.460883,Friday,May,False
115,38,4,Sate Ayam,Main Course,3,28000,84000,2025-05-02,21:45:20.460883,Friday,May,False
116,38,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-02,21:45:20.460883,Friday,May,False
117,40,10,Es Campur,Dessert,1,15000,15000,2025-05-02,18:21:20.460883,Friday,May,False
118,24,2,Mie Goreng,Main Course,2,22000,44000,2025-05-02,21:15:20.460883,Friday,May,False
119,24,4,Sate Ayam,Main Course,3,28000,84000,2025-05-02,21:15:20.460883,Friday,May,False
120,24,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-02,21:15:20.460883,Friday,May,False
121,24,8,Es Jeruk,Beverage,1,8000,8000,2025-05-02,21:15:20.460883,Friday,May,False
122,71,8,Es Jeruk,Beverage,3,8000,24000,2025-05-02,20:37:20.460883,Friday,May,False
123,71,2,Mie Goreng,Main Course,3,22000,66000,2025-05-02,20:37:20.460883,Friday,May,False
124,71,4,Sate Ayam,Main Course,1,28000,28000,2025-05-02,20:37:20.460883,Friday,May,False
125,71,5,Gado-gado,Appetizer,2,18000,36000,2025-05-02,20:37:20.460883,Friday,May,False
126,94,5,Gado-gado,Appetizer,3,18000,54000,2025-05-02,11:24:20.460883,Friday,May,False
127,81,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-02,21:40:20.460883,Friday,May,False
128,100,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-02,13:09:20.460883,Friday,May,False
129,100,6,Soto Ayam,Soup,3,20000,60000,2025-05-02,13:09:20.460883,Friday,May,False
130,100,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-02,13:09:20.460883,Friday,May,False
131,71,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-02,15:00:20.460883,Friday,May,False
132,2,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-02,22:39:20.460883,Friday,May,False
133,2,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-02,22:39:20.460883,Friday,May,False
134,55,2,Mie Goreng,Main Course,1,22000,22000,2025-05-02,22:59:20.460883,Friday,May,False
135,55,5,Gado-gado,Appetizer,3,18000,54000,2025-05-02,22:59:20.460883,Friday,May,False
136,55,4,Sate Ayam,Main Course,2,28000,56000,2025-05-02,22:59:20.460883,Friday,May,False
137,55,8,Es Jeruk,Beverage,1,8000,8000,2025-05-02,22:59:20.460883,Friday,May,False
138,79,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-02,17:47:20.460883,Friday,May,False
139,79,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-02,17:47:20.460883,Friday,May,False
140,79,8,Es Jeruk,Beverage,3,8000,24000,2025-05-02,17:47:20.460883,Friday,May,False
141,82,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-02,10:34:20.460883,Friday,May,False
142,82,8,Es Jeruk,Beverage,3,8000,24000,2025-05-02,10:34:20.460883,Friday,May,False
143,82,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-02,10:34:20.460883,Friday,May,False
144,82,4,Sate Ayam,Main Course,1,28000,28000,2025-05-02,10:34:20.460883,Friday,May,False
145,99,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-02,10:30:20.460883,Friday,May,False
146,99,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-02,10:30:20.460883,Friday,May,False
147,99,8,Es Jeruk,Beverage,2,8000,16000,2025-05-02,10:30:20.460883,Friday,May,False
148,33,6,Soto Ayam,Soup,2,20000,40000,2025-05-02,15:24:20.460883,Friday,May,False
149,79,8,Es Jeruk,Beverage,3,8000,24000,2025-05-02,13:58:20.460883,Friday,May,False
150,79,10,Es Campur,Dessert,3,15000,45000,2025-05-02,13:58:20.460883,Friday,May,False
151,79,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-02,13:58:20.460883,Friday,May,False
152,79,6,Soto Ayam,Soup,2,20000,40000,2025-05-02,13:58:20.460883,Friday,May,False
153,77,4,Sate Ayam,Main Course,1,28000,28000,2025-05-02,11:16:20.460883,Friday,May,False
154,77,6,Soto Ayam,Soup,2,20000,40000,2025-05-02,11:16:20.460883,Friday,May,False
155,77,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-02,11:16:20.460883,Friday,May,False
156,14,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-02,10:14:20.460883,Friday,May,False
157,14,10,Es Campur,Dessert,1,15000,15000,2025-05-02,10:14:20.460883,Friday,May,False
158,14,6,Soto Ayam,Soup,2,20000,40000,2025-05-02,10:14:20.460883,Friday,May,False
159,14,5,Gado-gado,Appetizer,1,18000,18000,2025-05-02,10:14:20.460883,Friday,May,False
160,69,6,Soto Ayam,Soup,3,20000,60000,2025-05-02,19:22:20.460883,Friday,May,False
161,98,5,Gado-gado,Appetizer,3,18000,54000,2025-05-02,19:30:20.460883,Friday,May,False
162,34,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-02,12:21:20.460883,Friday,May,False
163,34,4,Sate Ayam,Main Course,1,28000,28000,2025-05-02,12:21:20.460883,Friday,May,False
164,60,6,Soto Ayam,Soup,3,20000,60000,2025-05-02,16:43:20.460883,Friday,May,False
165,60,5,Gado-gado,Appetizer,3,18000,54000,2025-05-02,16:43:20.460883,Friday,May,False
166,36,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-02,16:45:20.460883,Friday,May,False
167,9,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,14:27:20.460883,Saturday,May,True
168,9,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-03,14:27:20.460883,Saturday,May,True
169,9,10,Es Campur,Dessert,1,15000,15000,2025-05-03,14:27:20.460883,Saturday,May,True
170,9,5,Gado-gado,Appetizer,1,18000,18000,2025-05-03,14:27:20.460883,Saturday,May,True
171,23,2,Mie Goreng,Main Course,2,22000,44000,2025-05-03,21:48:20.460883,Saturday,May,True
172,81,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-03,21:40:20.460883,Saturday,May,True
173,81,7,Es Teh Manis,Beverage,1,5000,5000,2025-05-03,21:40:20.460883,Saturday,May,True
174,81,2,Mie Goreng,Main Course,2,22000,44000,2025-05-03,21:40:20.460883,Saturday,May,True
175,81,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-03,21:40:20.460883,Saturday,May,True
176,12,5,Gado-gado,Appetizer,2,18000,36000,2025-05-03,10:32:20.460883,Saturday,May,True
177,12,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-03,10:32:20.460883,Saturday,May,True
178,12,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-03,10:32:20.460883,Saturday,May,True
179,57,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-03,18:48:20.460883,Saturday,May,True
180,57,8,Es Jeruk,Beverage,1,8000,8000,2025-05-03,18:48:20.460883,Saturday,May,True
181,9,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,22:22:20.460883,Saturday,May,True
182,25,6,Soto Ayam,Soup,3,20000,60000,2025-05-03,18:41:20.460883,Saturday,May,True
183,31,4,Sate Ayam,Main Course,2,28000,56000,2025-05-03,19:07:20.460883,Saturday,May,True
184,31,5,Gado-gado,Appetizer,2,18000,36000,2025-05-03,19:07:20.460883,Saturday,May,True
185,31,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-03,19:07:20.460883,Saturday,May,True
186,31,10,Es Campur,Dessert,2,15000,30000,2025-05-03,19:07:20.460883,Saturday,May,True
187,99,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-03,18:42:20.460883,Saturday,May,True
188,5,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-03,11:09:20.460883,Saturday,May,True
189,5,2,Mie Goreng,Main Course,3,22000,66000,2025-05-03,11:09:20.460883,Saturday,May,True
190,68,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-03,20:38:20.460883,Saturday,May,True
191,68,8,Es Jeruk,Beverage,3,8000,24000,2025-05-03,20:38:20.460883,Saturday,May,True
192,68,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,20:38:20.460883,Saturday,May,True
193,31,10,Es Campur,Dessert,3,15000,45000,2025-05-03,17:18:20.460883,Saturday,May,True
194,31,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-03,17:18:20.460883,Saturday,May,True
195,31,4,Sate Ayam,Main Course,1,28000,28000,2025-05-03,17:18:20.460883,Saturday,May,True
196,31,9,Pisang Goreng,Dessert,3,12000,36000,2025-05-03,17:18:20.460883,Saturday,May,True
197,15,1,Nasi Goreng,Main Course,2,25000,50000,2025-05-03,13:20:20.460883,Saturday,May,True
198,15,4,Sate Ayam,Main Course,3,28000,84000,2025-05-03,13:20:20.460883,Saturday,May,True
199,15,2,Mie Goreng,Main Course,3,22000,66000,2025-05-03,13:20:20.460883,Saturday,May,True
200,3,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-03,12:32:20.460883,Saturday,May,True
201,3,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-03,12:32:20.460883,Saturday,May,True
202,3,6,Soto Ayam,Soup,2,20000,40000,2025-05-03,12:32:20.460883,Saturday,May,True
203,3,10,Es Campur,Dessert,1,15000,15000,2025-05-03,12:32:20.460883,Saturday,May,True
204,50,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-03,15:59:20.460883,Saturday,May,True
205,50,8,Es Jeruk,Beverage,1,8000,8000,2025-05-03,15:59:20.460883,Saturday,May,True
206,50,9,Pisang Goreng,Dessert,1,12000,12000,2025-05-03,15:59:20.460883,Saturday,May,True
207,58,5,Gado-gado,Appetizer,3,18000,54000,2025-05-03,15:28:20.460883,Saturday,May,True
208,58,2,Mie Goreng,Main Course,3,22000,66000,2025-05-03,15:28:20.460883,Saturday,May,True
209,66,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-03,11:50:20.460883,Saturday,May,True
210,66,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-03,11:50:20.460883,Saturday,May,True
211,66,10,Es Campur,Dessert,1,15000,15000,2025-05-03,11:50:20.460883,Saturday,May,True
212,62,5,Gado-gado,Appetizer,1,18000,18000,2025-05-03,19:37:20.460883,Saturday,May,True
213,62,10,Es Campur,Dessert,2,15000,30000,2025-05-03,19:37:20.460883,Saturday,May,True
214,62,3,Ayam Goreng,Main Course,2,30000,60000,2025-05-03,19:37:20.460883,Saturday,May,True
215,62,4,Sate Ayam,Main Course,3,28000,84000,2025-05-03,19:37:20.460883,Saturday,May,True
216,89,4,Sate Ayam,Main Course,3,28000,84000,2025-05-03,16:11:20.460883,Saturday,May,True
217,89,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-03,16:11:20.460883,Saturday,May,True
218,89,10,Es Campur,Dessert,3,15000,45000,2025-05-03,16:11:20.460883,Saturday,May,True
219,33,10,Es Campur,Dessert,3,15000,45000,2025-05-03,11:10:20.460883,Saturday,May,True
220,33,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-03,11:10:20.460883,Saturday,May,True
221,33,5,Gado-gado,Appetizer,3,18000,54000,2025-05-03,11:10:20.460883,Saturday,May,True
222,33,6,Soto Ayam,Soup,1,20000,20000,2025-05-03,11:10:20.460883,Saturday,May,True
223,92,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-03,10:24:20.460883,Saturday,May,True
224,92,5,Gado-gado,Appetizer,2,18000,36000,2025-05-03,10:24:20.460883,Saturday,May,True
225,92,9,Pisang Goreng,Dessert,2,12000,24000,2025-05-03,10:24:20.460883,Saturday,May,True
226,28,2,Mie Goreng,Main Course,2,22000,44000,2025-05-03,20:16:20.460883,Saturday,May,True
227,28,5,Gado-gado,Appetizer,1,18000,18000,2025-05-03,20:16:20.460883,Saturday,May,True
228,61,10,Es Campur,Dessert,2,15000,30000,2025-05-03,18:39:20.460883,Saturday,May,True
229,61,4,Sate Ayam,Main Course,2,28000,56000,2025-05-03,18:39:20.460883,Saturday,May,True
230,61,5,Gado-gado,Appetizer,1,18000,18000,2025-05-03,18:39:20.460883,Saturday,May,True
231,52,2,Mie Goreng,Main Course,3,22000,66000,2025-05-03,14:31:20.460883,Saturday,May,True
232,52,4,Sate Ayam,Main Course,1,28000,28000,2025-05-03,14:31:20.460883,Saturday,May,True
233,52,8,Es Jeruk,Beverage,3,8000,24000,2025-05-03,14:31:20.460883,Saturday,May,True
234,72,2,Mie Goreng,Main Course,1,22000,22000,2025-05-03,12:46:20.460883,Saturday,May,True
235,72,6,Soto Ayam,Soup,1,20000,20000,2025-05-03,12:46:20.460883,Saturday,May,True
236,72,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,12:46:20.460883,Saturday,May,True
237,72,8,Es Jeruk,Beverage,1,8000,8000,2025-05-03,12:46:20.460883,Saturday,May,True
238,26,2,Mie Goreng,Main Course,1,22000,22000,2025-05-03,17:56:20.460883,Saturday,May,True
239,26,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-03,17:56:20.460883,Saturday,May,True
240,26,6,Soto Ayam,Soup,3,20000,60000,2025-05-03,17:56:20.460883,Saturday,May,True
241,32,2,Mie Goreng,Main Course,2,22000,44000,2025-05-03,16:15:20.460883,Saturday,May,True
242,32,10,Es Campur,Dessert,1,15000,15000,2025-05-03,16:15:20.460883,Saturday,May,True
243,49,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-03,15:23:20.460883,Saturday,May,True
244,90,4,Sate Ayam,Main Course,1,28000,28000,2025-05-03,15:45:20.460883,Saturday,May,True
245,90,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-03,15:45:20.460883,Saturday,May,True
246,29,10,Es Campur,Dessert,2,15000,30000,2025-05-03,21:54:20.460883,Saturday,May,True
247,29,2,Mie Goreng,Main Course,1,22000,22000,2025-05-03,21:54:20.460883,Saturday,May,True
248,53,3,Ayam Goreng,Main Course,1,30000,30000,2025-05-03,20:31:20.460883,Saturday,May,True
249,53,1,Nasi Goreng,Main Course,1,25000,25000,2025-05-03,20:31:20.460883,Saturday,May,True
250,53,8,Es Jeruk,Beverage,1,8000,8000,2025-05-03,20:31:20.460883,Saturday,May,True
251,53,5,Gado-gado,Appetizer,1,18000,18000,2025-05-03,20:31:20.460883,Saturday,May,True
252,7,8,Es Jeruk,Beverage,1,8000,8000,2025-05-03,15:40:20.460883,Saturday,May,True
253,7,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-03,15:40:20.460883,Saturday,May,True
254,7,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,15:40:20.460883,Saturday,May,True
255,34,10,Es Campur,Dessert,3,15000,45000,2025-05-03,13:23:20.460883,Saturday,May,True
256,34,6,Soto Ayam,Soup,1,20000,20000,2025-05-03,13:23:20.460883,Saturday,May,True
257,34,7,Es Teh Manis,Beverage,2,5000,10000,2025-05-03,13:23:20.460883,Saturday,May,True
258,34,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-03,13:23:20.460883,Saturday,May,True
259,93,7,Es Teh Manis,Beverage,3,5000,15000,2025-05-03,16:01:20.460883,Saturday,May,True
260,28,5,Gado-gado,Appetizer,1,18000,18000,2025-05-03,13:47:20.460883,Saturday,May,True
261,28,2,Mie Goreng,Main Course,2,22000,44000,2025-05-03,13:47:20.460883,Saturday,May,True
262,28,6,Soto Ayam,Soup,3,20000,60000,2025-05-03,13:47:20.460883,Saturday,May,True
263,68,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,18:53:20.460883,Saturday,May,True
264,68,3,Ayam Goreng,Main Course,3,30000,90000,2025-05-03,18:53:20.460883,Saturday,May,True
265,68,6,Soto Ayam,Soup,2,20000,40000,2025-05-03,18:53:20.460883,Saturday,May,True
266,99,1,Nasi Goreng,Main Course,3,25000,75000,2025-05-03,15:22:20.460883,Saturday,May,True
267,99,2,Mie Goreng,Main Course,1,22000,22000,2025-05-03,15:22:20.460883,Saturday,May,True
